Row ID,Order ID,Order_Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,"City, State"
49121,PL-2011-200,4/21/2011,4/26/2011,Standard Class,AR-570,Anemone Ratner,Consumer,Poland,,EMEA,EMEA,OFF-HAR-10004896,Office Supplies,Labels,"Harbour Creations Color Coded Labels, Laser Printer Compatible",51.6,4,0,10.8,2.1,Medium,"Gorzow Wielkopolski, Lubusz"
43934,TX-2011-5720,4/22/2011,4/24/2011,Second Class,TZ-11580,Tracy Zic,Consumer,Turkmenistan,,EMEA,EMEA,FUR-IKE-10002894,Furniture,Bookcases,"Ikea Library with Doors, Traditional",218.034,2,0.7,-189.006,27.32,High,"Ashgabat, Ashgabat"
43935,TX-2011-5720,4/22/2011,4/24/2011,Second Class,TZ-11580,Tracy Zic,Consumer,Turkmenistan,,EMEA,EMEA,TEC-STA-10001232,Technology,Machines,"StarTech Phone, Durable",44.784,2,0.7,-92.556,6.82,High,"Ashgabat, Ashgabat"
49951,TU-2011-800,4/23/2011,4/23/2011,Same Day,MB-8085,Mick Brown,Consumer,Turkey,,EMEA,EMEA,OFF-JIF-10004777,Office Supplies,Envelopes,"Jiffy Clasp Envelope, Recycled",5.856,2,0.6,-1.644,0.75,High,"Balikesir, Balikesir"
48576,TU-2011-2990,4/24/2011,4/29/2011,Standard Class,AJ-960,Astrea Jones,Consumer,Turkey,,EMEA,EMEA,OFF-ACM-10002816,Office Supplies,Supplies,"Acme Letter Opener, Steel",165.816,14,0.6,-79.044,14.94,Medium,"Bornova, Izmir"
43520,KZ-2011-8410,4/25/2011,4/29/2011,Standard Class,JM-5535,Jessica Myrick,Consumer,Kazakhstan,,EMEA,EMEA,FUR-DEF-10003315,Furniture,Furnishings,"Deflect-O Clock, Erganomic",14.679,1,0.7,-29.871,1.16,Medium,"Astana, Astana"
43521,KZ-2011-8410,4/25/2011,4/29/2011,Standard Class,JM-5535,Jessica Myrick,Consumer,Kazakhstan,,EMEA,EMEA,OFF-EAT-10001933,Office Supplies,Paper,"Eaton Cards & Envelopes, Recycled",27.054,2,0.7,-18.066,0.4,Medium,"Astana, Astana"
43522,KZ-2011-8410,4/25/2011,4/29/2011,Standard Class,JM-5535,Jessica Myrick,Consumer,Kazakhstan,,EMEA,EMEA,OFF-AME-10002949,Office Supplies,Envelopes,"Ames Clasp Envelope, with clear poly window",6.444,2,0.7,-12.516,0.36,Medium,"Astana, Astana"
44044,RS-2011-2560,4/25/2011,4/30/2011,Standard Class,MY-8295,Muhammed Yedwab,Corporate,Russia,,EMEA,EMEA,TEC-PAN-10000979,Technology,Machines,"Panasonic Receipt Printer, Wireless",120.9,1,0,31.41,4.99,Medium,"Yaroslavl', Yaroslavl'"
45225,IS-2011-1180,4/25/2011,4/30/2011,Standard Class,CM-2445,Chuck Magee,Consumer,Israel,,EMEA,EMEA,OFF-ACC-10003745,Office Supplies,Fasteners,"Accos Paper Clips, Assorted Sizes",14.04,1,0,0.84,1.89,High,"Jerusalem, Jerusalem"
45226,IS-2011-1180,4/25/2011,4/30/2011,Standard Class,CM-2445,Chuck Magee,Consumer,Israel,,EMEA,EMEA,OFF-XER-10001513,Office Supplies,Paper,"Xerox Message Books, Recycled",20.28,1,0,6.27,2.34,High,"Jerusalem, Jerusalem"
45227,IS-2011-1180,4/25/2011,4/30/2011,Standard Class,CM-2445,Chuck Magee,Consumer,Israel,,EMEA,EMEA,FUR-ELD-10003131,Furniture,Furnishings,"Eldon Frame, Durable",453.12,4,0,117.72,79.49,High,"Jerusalem, Jerusalem"
45837,TU-2011-7670,4/25/2011,4/30/2011,Second Class,PA-9060,Pete Armstrong,Home Office,Turkey,,EMEA,EMEA,OFF-AME-10002697,Office Supplies,Envelopes,"Ames Business Envelopes, Recycled",5.376,1,0.6,-2.964,0.73,Medium,"Sivas, Sivas"
45838,TU-2011-7670,4/25/2011,4/30/2011,Second Class,PA-9060,Pete Armstrong,Home Office,Turkey,,EMEA,EMEA,FUR-HON-10002570,Furniture,Chairs,"Hon Chairmat, Set of Two",46.224,2,0.6,-43.956,3.07,Medium,"Sivas, Sivas"
45839,TU-2011-7670,4/25/2011,4/30/2011,Second Class,PA-9060,Pete Armstrong,Home Office,Turkey,,EMEA,EMEA,OFF-STA-10003908,Office Supplies,Art,"Stanley Highlighters, Blue",11.76,2,0.6,-11.76,0.41,Medium,"Sivas, Sivas"
46898,TU-2011-3360,4/25/2011,4/27/2011,First Class,JS-5940,Joni Sundaresam,Home Office,Turkey,,EMEA,EMEA,OFF-IBI-10002637,Office Supplies,Binders,"Ibico Binding Machine, Durable",42.336,2,0.6,-14.844,11.46,Critical,"Esenyurt, Istanbul"
46899,TU-2011-3360,4/25/2011,4/27/2011,First Class,JS-5940,Joni Sundaresam,Home Office,Turkey,,EMEA,EMEA,OFF-ELD-10001037,Office Supplies,Storage,"Eldon Trays, Wire Frame",18.816,1,0.6,-9.894,5.05,Critical,"Esenyurt, Istanbul"
46900,TU-2011-3360,4/25/2011,4/27/2011,First Class,JS-5940,Joni Sundaresam,Home Office,Turkey,,EMEA,EMEA,OFF-ELD-10004324,Office Supplies,Storage,"Eldon File Cart, Blue",50.784,1,0.6,-73.656,16.21,Critical,"Esenyurt, Istanbul"
41753,TU-2011-3910,4/26/2011,4/29/2011,Second Class,LC-6960,Lindsay Castell,Home Office,Turkey,,EMEA,EMEA,TEC-SAN-10001506,Technology,Accessories,"SanDisk Router, Programmable",412.56,4,0.6,-392.04,61.42,High,"Ankara, Ankara"
42295,IR-2011-3300,4/26/2011,4/29/2011,Second Class,AR-825,Anthony Rawles,Corporate,Iran,,EMEA,EMEA,TEC-MEM-10003743,Technology,Accessories,"Memorex Numeric Keypad, Bluetooth",45.21,1,0,13.56,5.44,Medium,"Mashhad, Razavi Khorasan"
42296,IR-2011-3300,4/26/2011,4/29/2011,Second Class,AR-825,Anthony Rawles,Corporate,Iran,,EMEA,EMEA,OFF-STI-10000286,Office Supplies,Supplies,"Stiletto Ruler, Steel",14.28,1,0,7.14,1.07,Medium,"Mashhad, Razavi Khorasan"
42297,IR-2011-3300,4/26/2011,4/29/2011,Second Class,AR-825,Anthony Rawles,Corporate,Iran,,EMEA,EMEA,OFF-JIF-10002184,Office Supplies,Envelopes,"Jiffy Business Envelopes, Recycled",36.72,2,0,6.6,4.26,Medium,"Mashhad, Razavi Khorasan"
41738,RS-2011-8990,4/27/2011,5/1/2011,Standard Class,MG-8145,Mike Gockenbach,Consumer,Russia,,EMEA,EMEA,OFF-ROG-10004646,Office Supplies,Storage,"Rogers File Cart, Blue",281.34,2,0,2.76,14.99,Medium,"Rybinsk, Yaroslavl'"
41739,RS-2011-8990,4/27/2011,5/1/2011,Standard Class,MG-8145,Mike Gockenbach,Consumer,Russia,,EMEA,EMEA,OFF-ACC-10003422,Office Supplies,Binders,"Acco Binder, Durable",66.6,4,0,18.6,4.66,Medium,"Rybinsk, Yaroslavl'"
45215,UP-2011-870,4/30/2011,5/6/2011,Standard Class,AC-615,Ann Chong,Corporate,Ukraine,,EMEA,EMEA,FUR-NOV-10003053,Furniture,Chairs,"Novimex Bag Chairs, Set of Two",96.42,2,0,23.1,10.01,Low,"Stakhanov, Luhans'k"
42501,UP-2011-3170,5/2/2011,5/4/2011,First Class,RB-9435,Richard Bierner,Consumer,Ukraine,,EMEA,EMEA,OFF-BIC-10001510,Office Supplies,Art,"BIC Pencil Sharpener, Easy-Erase",58.56,2,0,2.88,6.42,Critical,"Sumy, Sumy"
42502,UP-2011-3170,5/2/2011,5/4/2011,First Class,RB-9435,Richard Bierner,Consumer,Ukraine,,EMEA,EMEA,TEC-CIS-10000351,Technology,Phones,"Cisco Signal Booster, Cordless",309.36,2,0,18.54,75.59,Critical,"Sumy, Sumy"
42503,UP-2011-3170,5/2/2011,5/4/2011,First Class,RB-9435,Richard Bierner,Consumer,Ukraine,,EMEA,EMEA,FUR-IKE-10003642,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Pine",287.58,2,0,8.58,28.14,Critical,"Sumy, Sumy"
42504,UP-2011-3170,5/2/2011,5/4/2011,First Class,RB-9435,Richard Bierner,Consumer,Ukraine,,EMEA,EMEA,TEC-APP-10001965,Technology,Phones,"Apple Office Telephone, Full Size",266.28,4,0,117.12,60.9,Critical,"Sumy, Sumy"
48822,AU-2011-4210,5/5/2011,5/9/2011,Second Class,PM-8940,Paul MacIntyre,Consumer,Austria,,EMEA,EMEA,FUR-HON-10003653,Furniture,Chairs,"Hon Steel Folding Chair, Black",78.99,1,0,23.67,5.87,Medium,"Salzburg, Salzburg"
48823,AU-2011-4210,5/5/2011,5/9/2011,Second Class,PM-8940,Paul MacIntyre,Consumer,Austria,,EMEA,EMEA,OFF-ROG-10000332,Office Supplies,Storage,"Rogers Box, Single Width",24,1,0,2.88,3,Medium,"Salzburg, Salzburg"
43383,RO-2011-6750,5/6/2011,5/11/2011,Standard Class,BS-1800,Bryan Spruell,Home Office,Romania,,EMEA,EMEA,OFF-SME-10004702,Office Supplies,Storage,"Smead File Cart, Industrial",513.6,4,0,143.76,47.52,Medium,"Botosani, Botosani"
43384,RO-2011-6750,5/6/2011,5/11/2011,Standard Class,BS-1800,Bryan Spruell,Home Office,Romania,,EMEA,EMEA,OFF-ACC-10000233,Office Supplies,Binders,"Acco Binder, Economy",60.6,4,0,8.4,3.06,Medium,"Botosani, Botosani"
43385,RO-2011-6750,5/6/2011,5/11/2011,Standard Class,BS-1800,Bryan Spruell,Home Office,Romania,,EMEA,EMEA,FUR-SAU-10004653,Furniture,Bookcases,"Sauder Classic Bookcase, Traditional",435.99,1,0,178.74,18.42,Medium,"Botosani, Botosani"
43386,RO-2011-6750,5/6/2011,5/11/2011,Standard Class,BS-1800,Bryan Spruell,Home Office,Romania,,EMEA,EMEA,OFF-GRE-10001521,Office Supplies,Paper,"Green Bar Message Books, Recycled",23.7,1,0,8.52,1.3,Medium,"Botosani, Botosani"
43387,RO-2011-6750,5/6/2011,5/11/2011,Standard Class,BS-1800,Bryan Spruell,Home Office,Romania,,EMEA,EMEA,OFF-KIT-10003611,Office Supplies,Appliances,"KitchenAid Stove, Red",570.15,1,0,159.63,38.68,Medium,"Botosani, Botosani"
44203,UP-2011-6400,5/6/2011,5/10/2011,Standard Class,CY-2745,Craig Yedwab,Corporate,Ukraine,,EMEA,EMEA,OFF-IBI-10001123,Office Supplies,Binders,"Ibico 3-Hole Punch, Recycled",30.81,1,0,8.61,3.49,Medium,"Lisichansk, Luhans'k"
45372,QA-2011-3520,5/6/2011,5/8/2011,First Class,TC-11475,Tony Chapman,Home Office,Qatar,,EMEA,EMEA,OFF-SAN-10004881,Office Supplies,Art,"Sanford Pencil Sharpener, Easy-Erase",162.54,6,0,81.18,34.36,High,"Doha, Ad Dawhah"
45373,QA-2011-3520,5/6/2011,5/8/2011,First Class,TC-11475,Tony Chapman,Home Office,Qatar,,EMEA,EMEA,OFF-STA-10002654,Office Supplies,Art,"Stanley Pencil Sharpener, Fluorescent",24.78,1,0,7.92,4.43,High,"Doha, Ad Dawhah"
45546,TU-2011-2420,5/6/2011,5/12/2011,Standard Class,LB-6795,Laurel Beltran,Home Office,Turkey,,EMEA,EMEA,FUR-DEF-10002865,Furniture,Furnishings,"Deflect-O Light Bulb, Erganomic",14.088,2,0.6,-3.552,1.09,Medium,"Adana, Adana"
45547,TU-2011-2420,5/6/2011,5/12/2011,Standard Class,LB-6795,Laurel Beltran,Home Office,Turkey,,EMEA,EMEA,OFF-GRE-10001521,Office Supplies,Paper,"Green Bar Message Books, Recycled",18.96,2,0.6,-11.4,2.4,Medium,"Adana, Adana"
48702,RO-2011-2520,5/6/2011,5/11/2011,Standard Class,AT-735,Annie Thurman,Consumer,Romania,,EMEA,EMEA,TEC-NOK-10002555,Technology,Phones,"Nokia Audio Dock, VoIP",166.83,1,0,46.71,13.93,Medium,"Galati, Galati"
42939,TU-2011-4730,5/9/2011,5/13/2011,Standard Class,NF-8595,Nicole Fjeld,Home Office,Turkey,,EMEA,EMEA,TEC-EPS-10003962,Technology,Machines,"Epson Card Printer, Durable",408.168,6,0.6,-265.392,29.4,Medium,"Corlu, Tekirdag"
42940,TU-2011-4730,5/9/2011,5/13/2011,Standard Class,NF-8595,Nicole Fjeld,Home Office,Turkey,,EMEA,EMEA,TEC-BRO-10000463,Technology,Copiers,"Brother Copy Machine, Color",105.492,1,0.6,-44.838,5.17,Medium,"Corlu, Tekirdag"
49911,BU-2011-5830,5/10/2011,5/17/2011,Standard Class,VS-11820,Vivek Sundaresam,Consumer,Bulgaria,,EMEA,EMEA,OFF-BOS-10001511,Office Supplies,Art,"Boston Canvas, Fluorescent",54.9,1,0,9.87,3,Medium,"Sofia, Sofiya-Grad"
49912,BU-2011-5830,5/10/2011,5/17/2011,Standard Class,VS-11820,Vivek Sundaresam,Consumer,Bulgaria,,EMEA,EMEA,FUR-DEF-10002814,Furniture,Furnishings,"Deflect-O Stacking Tray, Erganomic",23.91,1,0,6.69,1.97,Medium,"Sofia, Sofiya-Grad"
49913,BU-2011-5830,5/10/2011,5/17/2011,Standard Class,VS-11820,Vivek Sundaresam,Consumer,Bulgaria,,EMEA,EMEA,OFF-FEL-10002158,Office Supplies,Storage,"Fellowes Folders, Blue",316.8,12,0,158.4,20.02,Medium,"Sofia, Sofiya-Grad"
50927,KZ-2011-5830,5/12/2011,5/14/2011,Second Class,LD-6855,Lela Donovan,Corporate,Kazakhstan,,EMEA,EMEA,FUR-NOV-10002453,Furniture,Chairs,"Novimex Rocking Chair, Black",232.2,6,0.7,-448.92,19.17,Medium,"Dzhezkazgan, Qaraghandy"
50928,KZ-2011-5830,5/12/2011,5/14/2011,Second Class,LD-6855,Lela Donovan,Corporate,Kazakhstan,,EMEA,EMEA,OFF-BOS-10002472,Office Supplies,Art,"Boston Sketch Pad, Blue",58.32,4,0.7,-52.56,5.64,Medium,"Dzhezkazgan, Qaraghandy"
43399,RS-2011-2910,5/13/2011,5/17/2011,Standard Class,BP-1230,Benjamin Patterson,Consumer,Russia,,EMEA,EMEA,TEC-BEL-10001189,Technology,Accessories,"Belkin Router, Erganomic",256.56,1,0,120.57,20.04,Medium,"Rybinsk, Yaroslavl'"
43400,RS-2011-2910,5/13/2011,5/17/2011,Standard Class,BP-1230,Benjamin Patterson,Consumer,Russia,,EMEA,EMEA,OFF-SAN-10002441,Office Supplies,Art,"Sanford Highlighters, Blue",15.75,1,0,1.71,0.46,Medium,"Rybinsk, Yaroslavl'"
43401,RS-2011-2910,5/13/2011,5/17/2011,Standard Class,BP-1230,Benjamin Patterson,Consumer,Russia,,EMEA,EMEA,OFF-EAT-10002463,Office Supplies,Paper,"Eaton Computer Printout Paper, Premium",53.1,2,0,21.24,2.49,Medium,"Rybinsk, Yaroslavl'"
45464,HR-2011-3540,5/13/2011,5/18/2011,Standard Class,LH-6900,Lena Hernandez,Consumer,Croatia,,EMEA,EMEA,FUR-DEF-10000349,Furniture,Furnishings,"Deflect-O Stacking Tray, Durable",25.29,1,0,1.26,1.52,Medium,"Osijek, Osjecko-Baranjska"
48178,TU-2011-940,5/13/2011,5/16/2011,Second Class,MH-8025,Michelle Huthwaite,Consumer,Turkey,,EMEA,EMEA,TEC-SHA-10001231,Technology,Copiers,"Sharp Wireless Fax, Color",142.944,1,0.6,-96.516,6.21,High,"Samsun, Samsun"
42321,RO-2011-1590,5/14/2011,5/14/2011,Same Day,BS-1665,Brian Stugart,Consumer,Romania,,EMEA,EMEA,FUR-DAN-10003065,Furniture,Bookcases,"Dania Library with Doors, Traditional",724.8,2,0,79.68,96.56,High,"Cluj-Napoca, Cluj"
42322,RO-2011-1590,5/14/2011,5/14/2011,Same Day,BS-1665,Brian Stugart,Consumer,Romania,,EMEA,EMEA,FUR-SAF-10002557,Furniture,Chairs,"SAFCO Steel Folding Chair, Red",85.71,1,0,40.26,17.04,High,"Cluj-Napoca, Cluj"
42323,RO-2011-1590,5/14/2011,5/14/2011,Same Day,BS-1665,Brian Stugart,Consumer,Romania,,EMEA,EMEA,OFF-CAR-10004886,Office Supplies,Binders,"Cardinal Binder, Economy",27.66,2,0,10.2,4.02,High,"Cluj-Napoca, Cluj"
42344,RS-2011-3330,5/14/2011,5/21/2011,Standard Class,BD-1620,Brian DeCherney,Consumer,Russia,,EMEA,EMEA,OFF-ACM-10002816,Office Supplies,Supplies,"Acme Letter Opener, Steel",59.22,2,0,24.24,2.85,Medium,"Miass, Chelyabinsk"
42345,RS-2011-3330,5/14/2011,5/21/2011,Standard Class,BD-1620,Brian DeCherney,Consumer,Russia,,EMEA,EMEA,TEC-SAM-10000345,Technology,Phones,"Samsung Audio Dock, with Caller ID",333.66,2,0,9.96,17.64,Medium,"Miass, Chelyabinsk"
48803,TU-2011-1510,5/16/2011,5/19/2011,Second Class,RD-9720,Roger Demir,Consumer,Turkey,,EMEA,EMEA,OFF-FEL-10004974,Office Supplies,Storage,"Fellowes Folders, Industrial",10.752,1,0.6,-9.948,1.03,Medium,"Konya, Konya"
43724,IZ-2011-3130,5/18/2011,5/22/2011,Second Class,SG-10080,Sandra Glassco,Consumer,Iraq,,EMEA,EMEA,OFF-FIS-10000063,Office Supplies,Supplies,"Fiskars Shears, High Speed",47.64,1,0,23.34,7.89,High,"Mosul, Ninawa"
44932,UP-2011-7210,5/18/2011,5/20/2011,First Class,AB-15,Aaron Bergman,Consumer,Ukraine,,EMEA,EMEA,OFF-ELI-10000711,Office Supplies,Supplies,"Elite Scissors, Serrated",19.23,1,0,1.14,2.19,High,"Mykolayiv, Mykolayiv"
45462,IR-2011-7730,5/18/2011,5/22/2011,Standard Class,AS-225,Alan Schoenberger,Corporate,Iran,,EMEA,EMEA,OFF-SME-10001745,Office Supplies,Storage,"Smead Shelving, Blue",48.93,1,0,14.67,1.54,Medium,"Semnan, Semnan"
47331,RS-2011-1890,5/18/2011,5/25/2011,Standard Class,EB-3705,Ed Braxton,Corporate,Russia,,EMEA,EMEA,TEC-NOK-10001319,Technology,Phones,"Nokia Headset, Full Size",148.8,2,0,2.94,7.97,Medium,"Belgorod, Belgorod"
47332,RS-2011-1890,5/18/2011,5/25/2011,Standard Class,EB-3705,Ed Braxton,Corporate,Russia,,EMEA,EMEA,TEC-LOG-10004419,Technology,Accessories,"Logitech Flash Drive, USB",122.88,4,0,36.84,10.45,Medium,"Belgorod, Belgorod"
47333,RS-2011-1890,5/18/2011,5/25/2011,Standard Class,EB-3705,Ed Braxton,Corporate,Russia,,EMEA,EMEA,FUR-HAR-10000441,Furniture,Chairs,"Harbour Creations Rocking Chair, Adjustable",149.58,1,0,47.85,7.57,Medium,"Belgorod, Belgorod"
44839,TU-2011-160,5/21/2011,5/25/2011,Standard Class,SG-10605,Speros Goranitis,Consumer,Turkey,,EMEA,EMEA,TEC-BEL-10003985,Technology,Accessories,"Belkin Router, USB",103.584,1,0.6,-33.666,9.17,Medium,"Ankara, Ankara"
44840,TU-2011-160,5/21/2011,5/25/2011,Standard Class,SG-10605,Speros Goranitis,Consumer,Turkey,,EMEA,EMEA,OFF-SAN-10002484,Office Supplies,Art,"Sanford Canvas, Blue",20.208,1,0.6,-15.672,1.21,Medium,"Ankara, Ankara"
44841,TU-2011-160,5/21/2011,5/25/2011,Standard Class,SG-10605,Speros Goranitis,Consumer,Turkey,,EMEA,EMEA,OFF-ROG-10002279,Office Supplies,Storage,"Rogers Box, Blue",9.588,1,0.6,-13.932,0.37,Medium,"Ankara, Ankara"
44842,TU-2011-160,5/21/2011,5/25/2011,Standard Class,SG-10605,Speros Goranitis,Consumer,Turkey,,EMEA,EMEA,TEC-MOT-10001535,Technology,Phones,"Motorola Headset, VoIP",31.932,1,0.6,-31.158,1.98,Medium,"Ankara, Ankara"
44843,TU-2011-160,5/21/2011,5/25/2011,Standard Class,SG-10605,Speros Goranitis,Consumer,Turkey,,EMEA,EMEA,OFF-SAN-10003226,Office Supplies,Paper,"SanDisk Message Books, Recycled",18.984,2,0.6,-7.176,1.78,Medium,"Ankara, Ankara"
47606,UP-2011-1250,5/24/2011,5/30/2011,Standard Class,LB-6735,Larry Blacks,Consumer,Ukraine,,EMEA,EMEA,OFF-AVE-10004909,Office Supplies,Binders,"Avery 3-Hole Punch, Durable",29.37,1,0,10.26,1.98,Medium,"Ivano-Frankivs'k, Ivano-Frankivsk"
42854,RO-2011-7220,5/27/2011,6/2/2011,Standard Class,MG-8205,Mitch Gastineau,Corporate,Romania,,EMEA,EMEA,FUR-TEN-10003349,Furniture,Furnishings,"Tenex Photo Frame, Durable",48.87,1,0,16.59,3.97,Medium,"Suceava, Suceava"
42855,RO-2011-7220,5/27/2011,6/2/2011,Standard Class,MG-8205,Mitch Gastineau,Corporate,Romania,,EMEA,EMEA,OFF-STO-10003098,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Metal",13.26,1,0,4.5,0.53,Medium,"Suceava, Suceava"
50528,RS-2011-5800,5/30/2011,6/1/2011,First Class,AI-855,Arianne Irving,Consumer,Russia,,EMEA,EMEA,OFF-STA-10000244,Office Supplies,Art,"Stanley Sketch Pad, Fluorescent",45.69,1,0,7.29,0.38,Medium,"Voronezh, Voronezh"
50529,RS-2011-5800,5/30/2011,6/1/2011,First Class,AI-855,Arianne Irving,Consumer,Russia,,EMEA,EMEA,OFF-CAR-10004886,Office Supplies,Binders,"Cardinal Binder, Economy",13.83,1,0,5.1,2.24,Medium,"Voronezh, Voronezh"
50530,RS-2011-5800,5/30/2011,6/1/2011,First Class,AI-855,Arianne Irving,Consumer,Russia,,EMEA,EMEA,OFF-BIN-10002236,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Water Color",53.88,2,0,24.78,2.97,Medium,"Voronezh, Voronezh"
49797,RO-2011-9170,5/31/2011,6/4/2011,Standard Class,CM-2715,Craig Molinari,Corporate,Romania,,EMEA,EMEA,TEC-NOK-10003562,Technology,Phones,"Nokia Audio Dock, Full Size",1680.3,10,0,285.6,143.59,Medium,"Galati, Galati"
49798,RO-2011-9170,5/31/2011,6/4/2011,Standard Class,CM-2715,Craig Molinari,Corporate,Romania,,EMEA,EMEA,FUR-BEV-10002369,Furniture,Tables,"Bevis Training Table, Fully Assembled",336.45,1,0,43.71,33.79,Medium,"Galati, Galati"
49799,RO-2011-9170,5/31/2011,6/4/2011,Standard Class,CM-2715,Craig Molinari,Corporate,Romania,,EMEA,EMEA,OFF-STA-10004163,Office Supplies,Art,"Stanley Markers, Fluorescent",46.92,2,0,15.9,2.61,Medium,"Galati, Galati"
47597,TU-2011-7020,6/1/2011,6/1/2011,Same Day,WB-11850,William Brown,Consumer,Turkey,,EMEA,EMEA,OFF-SAN-10002839,Office Supplies,Art,"Sanford Canvas, Fluorescent",20.712,1,0.6,-11.928,3.49,Critical,"Istanbul, Istanbul"
47598,TU-2011-7020,6/1/2011,6/1/2011,Same Day,WB-11850,William Brown,Consumer,Turkey,,EMEA,EMEA,OFF-FEL-10001865,Office Supplies,Storage,"Fellowes File Cart, Wire Frame",109.104,2,0.6,-106.416,17.97,Critical,"Istanbul, Istanbul"
47599,TU-2011-7020,6/1/2011,6/1/2011,Same Day,WB-11850,William Brown,Consumer,Turkey,,EMEA,EMEA,OFF-KRA-10000492,Office Supplies,Envelopes,"Kraft Manila Envelope, Recycled",10.116,1,0.6,-10.644,3.8,Critical,"Istanbul, Istanbul"
47600,TU-2011-7020,6/1/2011,6/1/2011,Same Day,WB-11850,William Brown,Consumer,Turkey,,EMEA,EMEA,OFF-WIL-10002233,Office Supplies,Binders,"Wilson Jones Index Tab, Durable",12.72,4,0.6,-18.48,3.99,Critical,"Istanbul, Istanbul"
50987,PL-2011-3160,6/1/2011,6/5/2011,Standard Class,AA-375,Allen Armold,Consumer,Poland,,EMEA,EMEA,TEC-ENE-10002686,Technology,Accessories,"Enermax Numeric Keypad, Erganomic",58.83,1,0,6.45,7.4,High,"Lodz, Lodz"
50988,PL-2011-3160,6/1/2011,6/5/2011,Standard Class,AA-375,Allen Armold,Consumer,Poland,,EMEA,EMEA,OFF-IBI-10001640,Office Supplies,Binders,"Ibico Hole Reinforcements, Economy",6.99,1,0,3.42,0.68,High,"Lodz, Lodz"
50989,PL-2011-3160,6/1/2011,6/5/2011,Standard Class,AA-375,Allen Armold,Consumer,Poland,,EMEA,EMEA,OFF-SME-10002823,Office Supplies,Storage,"Smead Trays, Blue",48.48,1,0,6.3,6.03,High,"Lodz, Lodz"
44663,TU-2011-9940,6/2/2011,6/7/2011,Second Class,NW-8400,Natalie Webber,Consumer,Turkey,,EMEA,EMEA,OFF-TEN-10001129,Office Supplies,Storage,"Tenex Shelving, Blue",21.864,1,0.6,-30.066,1.88,Medium,"Ankara, Ankara"
44664,TU-2011-9940,6/2/2011,6/7/2011,Second Class,NW-8400,Natalie Webber,Consumer,Turkey,,EMEA,EMEA,FUR-BAR-10004553,Furniture,Tables,"Barricks Training Table, Rectangular",126.348,1,0.6,-161.112,11.34,Medium,"Ankara, Ankara"
44665,TU-2011-9940,6/2/2011,6/7/2011,Second Class,NW-8400,Natalie Webber,Consumer,Turkey,,EMEA,EMEA,OFF-SAN-10003285,Office Supplies,Art,"Sanford Pens, Fluorescent",9.888,2,0.6,-7.932,0.76,Medium,"Ankara, Ankara"
44666,TU-2011-9940,6/2/2011,6/7/2011,Second Class,NW-8400,Natalie Webber,Consumer,Turkey,,EMEA,EMEA,OFF-IBI-10004959,Office Supplies,Binders,"Ibico Binder, Economy",12.384,2,0.6,-9.936,1.26,Medium,"Ankara, Ankara"
44667,TU-2011-9940,6/2/2011,6/7/2011,Second Class,NW-8400,Natalie Webber,Consumer,Turkey,,EMEA,EMEA,FUR-ELD-10004994,Furniture,Furnishings,"Eldon Clock, Duo Pack",22.632,1,0.6,-9.078,2.12,Medium,"Ankara, Ankara"
48021,UP-2011-5440,6/3/2011,6/5/2011,First Class,CC-2550,Clay Cheatham,Consumer,Ukraine,,EMEA,EMEA,OFF-BIN-10003327,Office Supplies,Art,"Binney & Smith Markers, Blue",24.09,1,0,4.56,8.29,Critical,"Kharkiv, Kharkiv"
48022,UP-2011-5440,6/3/2011,6/5/2011,First Class,CC-2550,Clay Cheatham,Consumer,Ukraine,,EMEA,EMEA,FUR-LES-10002026,Furniture,Tables,"Lesro Conference Table, Rectangular",855.15,1,0,384.81,325.04,Critical,"Kharkiv, Kharkiv"
48300,TU-2011-4190,6/3/2011,6/5/2011,Second Class,BD-1635,Brian Derr,Consumer,Turkey,,EMEA,EMEA,OFF-ACM-10000476,Office Supplies,Supplies,"Acme Letter Opener, Easy Grip",25.464,2,0.6,-20.376,6.75,Critical,"Corum, Corum"
43919,SA-2011-4100,6/6/2011,6/11/2011,Second Class,LE-6810,Laurel Elliston,Consumer,Saudi Arabia,,EMEA,EMEA,OFF-ROG-10001418,Office Supplies,Storage,"Rogers Trays, Wire Frame",486,8,0,238.08,42.73,Medium,"Riyadh, Ar Riyad"
42009,TU-2011-9110,6/7/2011,6/9/2011,Second Class,CB-2415,Christy Brittain,Consumer,Turkey,,EMEA,EMEA,FUR-CHR-10003806,Furniture,Tables,"Chromcraft Conference Table, with Bottom Storage",349.068,1,0.6,-462.522,43.45,High,"Izmir, Izmir"
43589,SA-2011-8790,6/7/2011,6/11/2011,Standard Class,TS-11370,Todd Sumrall,Corporate,Saudi Arabia,,EMEA,EMEA,OFF-ADV-10001437,Office Supplies,Fasteners,"Advantus Paper Clips, Bulk Pack",28.14,2,0,4.2,4.13,High,"Riyadh, Ar Riyad"
